측정년도,측정월,측정소,초미세먼지,미세먼지,일산화탄소,오존,이산화질소,아황산가스
2015,6,구로구,22,36,0.4,0.048,0.022,0.006
2015,7,구로구,20,30,0.4,0.032,0.019,0.006
2015,8,구로구,23,35,0.4,0.033,0.021,0.007
2015,9,구로구,15,29,0.4,0.027,0.023,0.005
2015,10,구로구,25,48,0.6,0.019,0.03,0.007
2015,11,구로구,22,35,0.6,0.01,0.03,0.007
2015,12,구로구,27,46,0.8,0.008,0.034,0.006
2010,1,서초구,28,61,0.7,0.008,0.044,0.006
2010,2,서초구,34,52,0.6,0.012,0.036,0.005
2010,3,서초구,29,64,0.5,0.02,0.032,0.005
2010,4,서초구,20,51,0.5,0.023,0.035,0.004
2010,5,서초구,21,57,0.5,0.028,0.027,0.004
2010,6,서초구,20,51,0.5,0.034,0.031,0.003
2010,7,서초구,18,30,0.4,0.027,0.022,0.003
2010,8,서초구,21,31,0.4,0.017,0.024,0.003
2010,9,서초구,16,25,0.5,0.014,0.026,0.003
2010,10,서초구,24,42,0.6,0.012,0.037,0.004
2010,11,서초구,21,74,0.6,0.012,0.039,0.005
2010,12,서초구,25,66,0.7,0.008,0.036,0.005
2011,1,서초구,28,46,0.6,0.011,0.03,0.006
2011,2,서초구,34,80,0.9,0.01,0.047,0.006
2011,3,서초구,29,71,0.5,0.023,0.028,0.005
2011,4,서초구,20,59,0.6,0.026,0.037,0.005
2011,5,서초구,21,75,0.5,0.029,0.037,0.004
2011,6,서초구,20,46,0.5,0.032,0.045,0.004
2011,7,서초구,18,28,0.7,0.02,0.029,0.003
2011,8,서초구,21,27,0.6,0.02,0.027,0.003
2011,9,서초구,16,31,0.5,0.02,0.029,0.003
2011,10,서초구,24,48,0.6,0.014,0.042,0.004
2011,11,서초구,21,43,0.6,0.012,0.037,0.005
2011,12,서초구,25,50,0.7,0.01,0.034,0.006
2012,1,서초구,28,65,0.8,0.011,0.034,0.008
2012,2,서초구,34,54,0.7,0.016,0.036,0.006
2012,3,서초구,29,50,0.6,0.026,0.031,0.005
2012,4,서초구,20,55,0.6,0.024,0.036,0.005
2012,5,서초구,21,55,0.6,0.039,0.04,0.006
2012,6,서초구,20,42,0.4,0.038,0.026,0.004
2012,7,서초구,18,28,0.6,0.027,0.023,0.004
2012,8,서초구,21,22,0.4,0.024,0.021,0.004
2012,9,서초구,16,28,0.4,0.019,0.035,0.004
2012,10,서초구,24,35,0.5,0.016,0.039,0.004
2012,11,서초구,21,45,0.6,0.011,0.038,0.005
2012,12,서초구,25,41,0.7,0.012,0.039,0.006
2013,1,서초구,28,65,0.9,0.015,0.047,0.007
2013,2,서초구,34,47,0.6,0.018,0.039,0.006
2013,3,서초구,29,57,0.5,0.024,0.038,0.006
2013,4,서초구,20,53,0.5,0.029,0.033,0.005
2013,5,서초구,21,55,0.5,0.031,0.035,0.006
2013,6,서초구,20,41,0.5,0.029,0.033,0.004
2013,7,서초구,18,33,0.4,0.024,0.019,0.004
2013,8,서초구,21,34,0.5,0.035,0.023,0.004
2013,9,서초구,16,28,0.5,0.023,0.029,0.004
2013,10,서초구,24,29,0.5,0.017,0.035,0.004
2013,11,서초구,21,44,0.7,0.011,0.04,0.005
2013,12,서초구,25,57,0.7,0.007,0.041,0.007
2014,1,서초구,28,58,0.7,0.009,0.039,0.007
2014,2,서초구,34,59,0.5,0.015,0.038,0.006
2014,3,서초구,29,60,0.5,0.027,0.035,0.006
2014,4,서초구,20,59,0.5,0.029,0.04,0.005
2014,5,서초구,21,63,0.5,0.043,0.029,0.006
2014,6,서초구,20,39,0.4,0.037,0.026,0.005
2014,7,서초구,18,39,0.4,0.033,0.02,0.005
2014,8,서초구,21,30,0.4,0.025,0.026,0.003
2014,9,서초구,16,30,0.4,0.022,0.029,0.004
2014,10,서초구,24,34,0.5,0.016,0.033,0.004
2014,11,서초구,21,51,0.7,0.011,0.035,0.005
2014,12,서초구,25,48,0.7,0.009,0.03,0.007
2015,1,서초구,28,55,0.8,0.009,0.032,0.006
2015,2,서초구,34,92,0.7,0.014,0.031,0.006
2015,3,서초구,29,77,0.7,0.019,0.035,0.006
2015,4,서초구,20,48,0.6,0.025,0.03,0.005
2015,5,서초구,21,46,0.5,0.031,0.028,0.006
2015,6,서초구,20,35,0.5,0.037,0.026,0.005
2015,7,서초구,18,28,0.4,0.031,0.02,0.004
2015,8,서초구,21,33,0.4,0.03,0.025,0.004
2015,9,서초구,16,29,0.3,0.021,0.027,0.004
2015,10,서초구,24,41,0.5,0.016,0.034,0.005
2015,11,서초구,21,36,0.5,0.01,0.031,0.005
2015,12,서초구,25,50,0.6,0.008,0.037,0.006
2010,1,강서구,27,62,0.8,0.01,0.048,0.009
2010,2,강서구,35,52,0.7,0.015,0.043,0.007
2010,3,강서구,30,64,0.7,0.024,0.036,0.005
2010,4,강서구,22,50,0.5,0.027,0.039,0.006
2010,5,강서구,23,57,0.5,0.033,0.036,0.007
2010,6,강서구,23,50,0.6,0.034,0.037,0.006
2010,7,강서구,21,31,0.4,0.022,0.027,0.005
2010,8,강서구,25,30,0.5,0.017,0.03,0.005
2010,9,강서구,18,26,0.4,0.017,0.032,0.004
2010,10,강서구,26,39,0.6,0.016,0.042,0.005
2010,11,강서구,23,63,0.7,0.011,0.046,0.007
2010,12,강서구,27,64,0.6,0.009,0.038,0.008
2011,1,강서구,27,48,0.6,0.011,0.039,0.009
2011,2,강서구,35,78,0.8,0.015,0.055,0.01
2011,3,강서구,30,70,0.4,0.026,0.034,0.007
2011,4,강서구,22,57,0.4,0.027,0.041,0.006
2011,5,강서구,23,76,0.4,0.029,0.04,0.005
2011,6,강서구,23,45,0.4,0.034,0.032,0.005
2011,7,강서구,21,28,0.4,0.016,0.027,0.005
2011,8,강서구,25,28,0.3,0.019,0.024,0.005
2011,9,강서구,18,32,0.3,0.023,0.026,0.005
2011,10,강서구,26,47,0.5,0.015,0.04,0.006
2011,11,강서구,23,44,0.6,0.011,0.041,0.007
2011,12,강서구,27,50,0.7,0.011,0.039,0.007
2012,1,강서구,27,66,0.8,0.01,0.041,0.008
2012,2,강서구,35,56,0.8,0.018,0.038,0.007
2012,3,강서구,30,52,0.6,0.025,0.034,0.006
2012,4,강서구,22,57,0.4,0.027,0.038,0.007
2012,5,강서구,23,56,0.5,0.031,0.033,0.007
2012,6,강서구,23,40,0.4,0.03,0.022,0.006
2012,7,강서구,21,27,0.4,0.019,0.02,0.005
2012,8,강서구,25,23,0.4,0.023,0.018,0.005
2012,9,강서구,18,29,0.3,0.02,0.026,0.005
2012,10,강서구,26,34,0.4,0.015,0.03,0.005
2012,11,강서구,23,44,0.6,0.01,0.032,0.006
2012,12,강서구,27,42,0.6,0.011,0.038,0.006
2013,1,강서구,27,64,0.7,0.012,0.052,0.009
2013,2,강서구,35,46,0.5,0.019,0.042,0.007
2013,3,강서구,30,54,0.6,0.027,0.042,0.008
2013,4,강서구,22,52,0.5,0.033,0.038,0.009
2013,5,강서구,23,56,0.6,0.037,0.04,0.01
2013,6,강서구,23,42,0.5,0.037,0.037,0.008
2013,7,강서구,21,34,0.4,0.025,0.025,0.005
2013,8,강서구,25,34,0.5,0.029,0.025,0.005
2013,9,강서구,18,30,0.5,0.025,0.032,0.005
2013,10,강서구,26,32,0.5,0.018,0.038,0.005
2013,11,강서구,23,45,0.7,0.012,0.041,0.007
2013,12,강서구,27,58,0.8,0.01,0.047,0.009
2014,1,강서구,27,59,0.8,0.01,0.045,0.01
2014,2,강서구,35,61,0.8,0.016,0.039,0.009
2014,3,강서구,30,58,0.5,0.026,0.038,0.008
2014,4,강서구,22,58,0.5,0.029,0.045,0.008
2014,5,강서구,23,64,0.4,0.045,0.033,0.009
2014,6,강서구,23,38,0.4,0.038,0.027,0.006
2014,7,강서구,21,37,0.4,0.029,0.021,0.005
2014,8,강서구,25,29,0.4,0.024,0.023,0.005
2014,9,강서구,18,29,0.4,0.021,0.032,0.006
2014,10,강서구,26,32,0.6,0.017,0.035,0.005
2014,11,강서구,23,47,0.7,0.015,0.043,0.006
2014,12,강서구,27,44,0.5,0.014,0.033,0.007
2015,1,강서구,27,50,0.5,0.014,0.036,0.007
2015,2,강서구,35,81,0.5,0.021,0.034,0.007
2015,3,강서구,30,66,0.4,0.025,0.037,0.007
2015,4,강서구,22,45,0.3,0.03,0.033,0.006
2015,5,강서구,23,46,0.3,0.037,0.028,0.007
2015,6,강서구,23,40,0.3,0.038,0.022,0.006
2015,7,강서구,21,32,0.3,0.025,0.02,0.005
2015,8,강서구,25,37,0.3,0.027,0.022,0.006
2015,9,강서구,18,32,0.4,0.024,0.026,0.005
2015,10,강서구,26,52,0.5,0.019,0.032,0.006
2015,11,강서구,23,41,0.6,0.01,0.033,0.005
2015,12,강서구,27,52,0.8,0.008,0.038,0.006
2010,1,송파구,27,59,0.9,0.011,0.04,0.007
2010,2,송파구,33,47,0.7,0.016,0.033,0.006
2010,3,송파구,30,58,0.4,0.025,0.025,0.004
2010,4,송파구,20,47,0.5,0.026,0.028,0.004
2010,5,송파구,19,51,0.6,0.032,0.029,0.004
2010,6,송파구,15,46,0.6,0.036,0.029,0.003
2010,7,송파구,14,27,0.5,0.027,0.019,0.003
2010,8,송파구,21,28,0.5,0.021,0.021,0.003
2010,9,송파구,15,23,0.5,0.017,0.019,0.002
2010,10,송파구,24,42,0.6,0.015,0.028,0.004
2010,11,송파구,19,74,0.8,0.014,0.036,0.006
2010,12,송파구,25,62,0.8,0.011,0.033,0.006
2011,1,송파구,27,46,0.8,0.014,0.034,0.007
2011,2,송파구,33,76,1.1,0.012,0.044,0.007
2011,3,송파구,30,64,0.6,0.029,0.027,0.006
2011,4,송파구,20,57,0.6,0.031,0.031,0.005
2011,5,송파구,19,70,0.5,0.031,0.026,0.004
2011,6,송파구,15,43,0.6,0.034,0.026,0.004
2011,7,송파구,14,26,0.5,0.019,0.02,0.003
2011,8,송파구,21,24,0.5,0.02,0.018,0.003
2011,9,송파구,15,29,0.5,0.023,0.023,0.004
2011,10,송파구,24,44,0.6,0.014,0.034,0.004
2011,11,송파구,19,38,0.7,0.013,0.031,0.005
2011,12,송파구,25,48,0.8,0.011,0.034,0.007
2012,1,송파구,27,60,0.9,0.012,0.034,0.008
2012,2,송파구,33,50,0.7,0.017,0.033,0.007
2012,3,송파구,30,45,0.6,0.028,0.028,0.005
2012,4,송파구,20,49,0.6,0.028,0.031,0.005
2012,5,송파구,19,47,0.5,0.034,0.032,0.004
2012,6,송파구,15,36,0.5,0.039,0.026,0.004
2012,7,송파구,14,25,0.5,0.023,0.021,0.003
2012,8,송파구,21,18,0.5,0.024,0.017,0.003
2012,9,송파구,15,25,0.5,0.02,0.022,0.003
2012,10,송파구,24,33,0.6,0.017,0.032,0.004
2012,11,송파구,19,40,0.6,0.013,0.033,0.005
2012,12,송파구,25,38,0.7,0.012,0.038,0.006
2013,1,송파구,27,58,0.9,0.013,0.045,0.007
2013,2,송파구,33,40,0.6,0.019,0.037,0.006
2013,3,송파구,30,54,0.5,0.025,0.037,0.005
2013,4,송파구,20,50,0.5,0.033,0.032,0.004
2013,5,송파구,19,54,0.4,0.037,0.034,0.005
2013,6,송파구,15,38,0.4,0.036,0.031,0.003
2013,7,송파구,14,33,0.5,0.025,0.021,0.003
2013,8,송파구,21,32,0.5,0.025,0.024,0.003
2013,9,송파구,15,25,0.4,0.016,0.023,0.003
2013,10,송파구,24,29,0.4,0.017,0.027,0.003
2013,11,송파구,19,42,0.6,0.012,0.033,0.004
2013,12,송파구,25,52,0.8,0.009,0.039,0.007
2014,1,송파구,27,56,0.8,0.01,0.044,0.007
2014,2,송파구,33,53,0.6,0.018,0.038,0.005
2014,3,송파구,30,56,0.5,0.026,0.036,0.005
2014,4,송파구,20,52,0.5,0.029,0.037,0.004
2014,5,송파구,19,56,0.5,0.039,0.028,0.005
2014,6,송파구,15,35,0.5,0.037,0.024,0.003
2014,7,송파구,14,36,0.5,0.034,0.021,0.004
2014,8,송파구,21,29,0.5,0.025,0.024,0.003
2014,9,송파구,15,26,0.6,0.021,0.03,0.003
2014,10,송파구,24,33,0.6,0.016,0.033,0.004
2014,11,송파구,19,42,0.7,0.013,0.038,0.005
2014,12,송파구,25,41,0.8,0.012,0.032,0.005
2015,1,송파구,27,47,0.9,0.011,0.035,0.006
2015,2,송파구,33,81,0.9,0.016,0.032,0.005
2015,3,송파구,30,71,0.7,0.021,0.036,0.006
2015,4,송파구,20,44,0.6,0.028,0.027,0.005
2015,5,송파구,19,45,0.5,0.033,0.027,0.006
2015,6,송파구,15,34,0.5,0.038,0.02,0.005
2015,7,송파구,14,28,0.5,0.027,0.017,0.005
2015,8,송파구,21,30,0.5,0.028,0.022,0.004
2015,9,송파구,15,27,0.5,0.027,0.025,0.004
2015,10,송파구,24,44,0.6,0.019,0.035,0.005
2015,11,송파구,19,32,0.6,0.013,0.032,0.004
2015,12,송파구,25,45,0.7,0.011,0.037,0.006
2010,1,양천구,23,64,1.0,0.013,0.049,0.009
2010,2,양천구,31,53,0.8,0.018,0.045,0.008
2010,3,양천구,25,56,0.7,0.026,0.035,0.005
2010,4,양천구,20,52,0.7,0.028,0.036,0.005
2010,5,양천구,19,62,0.5,0.034,0.032,0.006
2010,6,양천구,18,59,0.3,0.035,0.034,0.006
2010,7,양천구,13,38,0.3,0.026,0.021,0.003
2010,8,양천구,18,38,0.3,0.02,0.023,0.004
2010,9,양천구,23,30,0.3,0.016,0.025,0.003
2010,10,양천구,28,44,0.5,0.015,0.038,0.005
2010,11,양천구,25,67,0.6,0.013,0.031,0.007
2010,12,양천구,34,57,0.7,0.008,0.031,0.006
2011,1,양천구,23,41,0.6,0.012,0.037,0.008
2011,2,양천구,31,70,0.8,0.011,0.049,0.009
2011,3,양천구,25,57,0.4,0.025,0.031,0.005
2011,4,양천구,20,52,0.4,0.027,0.038,0.006
2011,5,양천구,19,62,0.4,0.027,0.036,0.006
2011,6,양천구,18,47,0.3,0.031,0.029,0.006
2011,7,양천구,13,22,0.3,0.015,0.028,0.004
2011,8,양천구,18,25,0.3,0.018,0.026,0.004
2011,9,양천구,23,25,0.3,0.021,0.029,0.005
2011,10,양천구,28,36,0.4,0.013,0.044,0.006
2011,11,양천구,25,32,0.5,0.011,0.039,0.006
2011,12,양천구,34,40,0.6,0.01,0.039,0.008
2012,1,양천구,23,59,0.7,0.011,0.041,0.011
2012,2,양천구,31,49,0.6,0.015,0.04,0.007
2012,3,양천구,25,47,0.5,0.025,0.034,0.005
2012,4,양천구,20,50,0.4,0.027,0.036,0.007
2012,5,양천구,19,55,0.4,0.036,0.034,0.007
2012,6,양천구,18,42,0.3,0.037,0.024,0.005
2012,7,양천구,13,30,0.3,0.019,0.022,0.004
2012,8,양천구,18,24,0.3,0.023,0.02,0.003
2012,9,양천구,23,33,0.4,0.021,0.03,0.003
2012,10,양천구,28,37,0.4,0.018,0.034,0.004
2012,11,양천구,25,42,0.5,0.012,0.036,0.006
2012,12,양천구,34,42,0.6,0.011,0.039,0.006
2013,1,양천구,23,67,0.8,0.011,0.048,0.008
2013,2,양천구,31,50,0.5,0.016,0.041,0.006
2013,3,양천구,25,59,0.4,0.025,0.038,0.007
2013,4,양천구,20,55,0.4,0.038,0.034,0.006
2013,5,양천구,19,56,0.4,0.044,0.036,0.007
2013,6,양천구,18,42,0.4,0.036,0.033,0.006
2013,7,양천구,13,33,0.3,0.025,0.017,0.005
2013,8,양천구,18,33,0.3,0.028,0.019,0.005
2013,9,양천구,23,29,0.4,0.022,0.026,0.005
2013,10,양천구,28,31,0.5,0.016,0.035,0.005
2013,11,양천구,25,46,0.6,0.01,0.042,0.006
2013,12,양천구,34,59,0.8,0.007,0.048,0.009
2014,1,양천구,23,59,0.8,0.008,0.046,0.008
2014,2,양천구,31,61,0.5,0.016,0.044,0.007
2014,3,양천구,25,61,0.5,0.025,0.036,0.008
2014,4,양천구,20,59,0.5,0.025,0.041,0.007
2014,5,양천구,19,64,0.4,0.034,0.03,0.007
2014,6,양천구,18,39,0.3,0.038,0.024,0.006
2014,7,양천구,13,39,0.4,0.031,0.021,0.006
2014,8,양천구,18,29,0.4,0.024,0.025,0.005
2014,9,양천구,23,29,0.4,0.023,0.032,0.006
2014,10,양천구,28,34,0.5,0.017,0.042,0.006
2014,11,양천구,25,44,0.6,0.012,0.045,0.006
2014,12,양천구,34,43,0.6,0.01,0.041,0.007
2015,1,양천구,23,50,0.7,0.01,0.043,0.007
2015,2,양천구,31,80,0.6,0.016,0.039,0.007
2015,3,양천구,25,66,0.5,0.02,0.046,0.007
2015,4,양천구,20,43,0.4,0.027,0.038,0.006
2015,5,양천구,19,40,0.4,0.032,0.032,0.007
2015,6,양천구,18,33,0.3,0.037,0.027,0.006
2015,7,양천구,13,29,0.3,0.027,0.022,0.005
2015,8,양천구,18,37,0.4,0.03,0.022,0.006
2015,9,양천구,23,41,0.5,0.025,0.035,0.003
2015,10,양천구,28,48,0.6,0.019,0.038,0.004
2015,11,양천구,25,35,0.6,0.013,0.038,0.004
2015,12,양천구,34,56,0.8,0.009,0.043,0.004
2010,1,노원구,25,55,0.8,0.012,0.045,0.009
2010,2,노원구,31,46,0.6,0.018,0.036,0.007
2010,3,노원구,27,50,0.4,0.029,0.027,0.006
2010,4,노원구,16,42,0.4,0.031,0.03,0.004
2010,5,노원구,15,49,0.4,0.035,0.028,0.004
2010,6,노원구,13,42,0.3,0.039,0.028,0.004
2010,7,노원구,14,26,0.3,0.024,0.021,0.003
2010,8,노원구,16,27,0.4,0.02,0.022,0.003
2010,9,노원구,11,19,0.3,0.016,0.021,0.004
2010,10,노원구,18,32,0.5,0.016,0.031,0.005
2010,11,노원구,21,55,0.6,0.014,0.039,0.005
2010,12,노원구,32,45,0.7,0.012,0.036,0.006
2011,1,노원구,25,33,0.7,0.016,0.035,0.006
2011,2,노원구,31,60,0.8,0.016,0.048,0.008
2011,3,노원구,27,52,0.5,0.03,0.031,0.007
2011,4,노원구,16,47,0.5,0.032,0.037,0.006
2011,5,노원구,15,61,0.4,0.031,0.034,0.006
2011,6,노원구,13,39,0.4,0.032,0.028,0.006
2011,7,노원구,14,27,0.3,0.014,0.025,0.005
2011,8,노원구,16,28,0.3,0.017,0.02,0.005
2011,9,노원구,11,29,0.3,0.02,0.022,0.003
2011,10,노원구,18,45,0.5,0.013,0.034,0.004
2011,11,노원구,21,38,0.5,0.011,0.032,0.005
2011,12,노원구,32,50,0.6,0.01,0.032,0.006
2012,1,노원구,25,62,0.7,0.014,0.033,0.009
2012,2,노원구,31,49,0.6,0.017,0.035,0.008
2012,3,노원구,27,38,0.5,0.026,0.032,0.006
2012,4,노원구,16,49,0.4,0.022,0.036,0.006
2012,5,노원구,15,52,0.4,0.028,0.032,0.005
2012,6,노원구,13,42,0.3,0.037,0.021,0.005
2012,7,노원구,14,32,0.3,0.021,0.022,0.004
2012,8,노원구,16,23,0.3,0.023,0.015,0.003
2012,9,노원구,11,25,0.4,0.02,0.023,0.004
2012,10,노원구,18,30,0.4,0.017,0.033,0.005
2012,11,노원구,21,42,0.5,0.013,0.036,0.006
2012,12,노원구,32,43,0.6,0.013,0.04,0.007
2013,1,노원구,25,73,0.7,0.014,0.048,0.009
2013,2,노원구,31,45,0.5,0.02,0.039,0.007
2013,3,노원구,27,56,0.5,0.029,0.037,0.007
2013,4,노원구,16,50,0.5,0.036,0.032,0.006
2013,5,노원구,15,55,0.4,0.04,0.035,0.006
2013,6,노원구,13,38,0.3,0.041,0.024,0.005
2013,7,노원구,14,35,0.4,0.022,0.022,0.005
2013,8,노원구,16,36,0.3,0.026,0.023,0.005
2013,9,노원구,11,27,0.3,0.022,0.023,0.005
2013,10,노원구,18,28,0.4,0.016,0.029,0.005
2013,11,노원구,21,40,0.6,0.011,0.035,0.006
2013,12,노원구,32,56,0.8,0.007,0.044,0.009
2014,1,노원구,25,54,0.8,0.008,0.043,0.009
2014,2,노원구,31,55,0.6,0.011,0.036,0.008
2014,3,노원구,27,59,0.5,0.027,0.036,0.008
2014,4,노원구,16,55,0.4,0.037,0.035,0.006
2014,5,노원구,15,59,0.4,0.05,0.03,0.006
2014,6,노원구,13,36,0.3,0.043,0.022,0.005
2014,7,노원구,14,38,0.3,0.032,0.02,0.005
2014,8,노원구,16,29,0.3,0.025,0.018,0.005
2014,9,노원구,11,27,0.3,0.025,0.025,0.005
2014,10,노원구,18,34,0.4,0.018,0.031,0.005
2014,11,노원구,21,47,0.5,0.014,0.037,0.007
2014,12,노원구,32,75,0.6,0.016,0.032,0.007
2015,1,노원구,25,52,0.6,0.013,0.037,0.008
2015,2,노원구,31,87,0.6,0.02,0.035,0.008
2015,3,노원구,27,70,0.5,0.024,0.039,0.008
2015,4,노원구,16,43,0.4,0.027,0.031,0.006
2015,5,노원구,15,48,0.4,0.028,0.03,0.006
2015,6,노원구,13,36,0.3,0.031,0.022,0.006
2015,7,노원구,14,33,0.2,0.022,0.02,0.005
2015,8,노원구,16,37,0.3,0.026,0.021,0.006
2015,9,노원구,11,27,0.3,0.025,0.025,0.005
2015,10,노원구,18,41,0.5,0.021,0.032,0.006
2015,11,노원구,21,31,0.6,0.014,0.029,0.006
2015,12,노원구,32,46,0.8,0.01,0.038,0.007
2016,1,중구,23,48,0.6,0.015,0.038,0.007
2016,2,중구,20,44,0.7,0.017,0.037,0.007
2016,3,중구,26,58,0.7,0.027,0.044,0.006
2016,4,중구,28,69,0.6,0.028,0.043,0.004
2016,5,중구,28,56,0.7,0.037,0.037,0.004
2016,6,중구,27,45,0.4,0.035,0.036,0.003
2016,7,중구,21,34,0.3,0.022,0.032,0.003
2016,8,중구,21,37,0.4,0.025,0.022,0.004
2016,9,중구,27,42,0.5,0.025,0.027,0.005
2016,10,중구,18,30,0.4,0.014,0.03,0.003
2016,11,중구,32,51,0.5,0.012,0.04,0.004
2016,12,중구,32,47,0.7,0.009,0.041,0.004
2017,1,중구,34,51,0.6,0.014,0.039,0.004
2017,2,중구,29,44,0.5,0.018,0.004,0.004
2017,3,중구,38,57,0.6,0.026,0.004,0.004
2017,4,중구,26,51,0.5,0.033,0.038,0.004
2017,5,중구,22,54,0.4,0.04,0.033,0.005
2017,6,중구,21,33,0.4,0.042,0.026,0.004
2017,7,중구,22,31,0.4,0.034,0.031,0.003
2017,8,중구,13,20,0.4,0.023,0.029,0.003
2017,9,중구,19,31,0.5,0.028,0.034,0.003
2017,10,중구,16,28,0.5,0.02,0.032,0.003
2017,11,중구,23,40,0.6,0.014,0.036,0.004
2017,12,중구,31,45,0.7,0.011,0.037,0.004
2018,1,중구,30,45,0.7,0.015,0.034,0.004
2018,2,중구,28,45,0.6,0.02,0.034,0.004
